,stock,tradeDate,rets,factor
2699,601006.XSHG,2011-06-30,0,0.3909948185007528
2701,601088.XSHG,2011-06-30,0,0.4811125936407219
2702,601111.XSHG,2011-06-30,1,0.4214130175736227
2705,601186.XSHG,2011-06-30,0,0.3834863351775347
2706,601216.XSHG,2011-06-30,1,0.44257445284752794
2711,601390.XSHG,2011-06-30,0,0.43123022717343473
2713,601600.XSHG,2011-06-30,0,0.426371289842691
2716,601618.XSHG,2011-06-30,0,0.4786182425328747
2718,601668.XSHG,2011-06-30,0,0.47351936962733693
2720,601766.XSHG,2011-06-30,0,0.44865614615504174
2722,601799.XSHG,2011-06-30,0,0.4166699834312684
2723,601808.XSHG,2011-06-30,0,0.48964436207952267
2725,601857.XSHG,2011-06-30,0,0.4212298925653209
2726,601877.XSHG,2011-06-30,0,0.41196677176949403
2727,601888.XSHG,2011-06-30,1,0.4122880710367706
2728,601898.XSHG,2011-06-30,1,0.4122450434021903
2729,601899.XSHG,2011-06-30,1,0.44207610960769483
2730,601919.XSHG,2011-06-30,0,0.4433538103996327
2731,601933.XSHG,2011-06-30,1,0.42611851490583935
2734,601989.XSHG,2011-06-30,0,0.45206154025860357
2737,000002.XSHE,2011-07-29,1,0.43947798555459106
2738,000063.XSHE,2011-07-29,0,0.43286527115720147
2740,000069.XSHE,2011-07-29,0,0.45317981984758404
2741,000100.XSHE,2011-07-29,0,0.434701356611111
2742,000157.XSHE,2011-07-29,0,0.4317670240663661
2743,000301.XSHE,2011-07-29,0,0.43327985223124527
2744,000338.XSHE,2011-07-29,1,0.4362728704471605
2745,000425.XSHE,2011-07-29,1,0.43302639946500837
2746,000538.XSHE,2011-07-29,1,0.4428220510637579
2747,000568.XSHE,2011-07-29,1,0.44128021283607505
2748,000596.XSHE,2011-07-29,1,0.44528986256370967
2749,000625.XSHE,2011-07-29,0,0.4304818403638293
2750,000651.XSHE,2011-07-29,0,0.4338720854153729
2751,000661.XSHE,2011-07-29,0,0.44466606846151163
2753,000708.XSHE,2011-07-29,0,0.4378827236225802
2755,000768.XSHE,2011-07-29,0,0.43384504672884117
2758,000786.XSHE,2011-07-29,0,0.43082762466600194
2759,000800.XSHE,2011-07-29,0,0.4417961842123462
2760,000858.XSHE,2011-07-29,1,0.4464342526809179
2761,000876.XSHE,2011-07-29,1,0.4417623457312105
2762,000895.XSHE,2011-07-29,0,0.4435841152828408
2764,000963.XSHE,2011-07-29,1,0.445238109358891
2766,002001.XSHE,2011-07-29,0,0.440118003902359
2767,002007.XSHE,2011-07-29,1,0.4379716908121917
2768,002008.XSHE,2011-07-29,0,0.4314710190543995
2769,002024.XSHE,2011-07-29,0,0.4507747957839266
2771,002032.XSHE,2011-07-29,1,0.44906231452661
2772,002044.XSHE,2011-07-29,1,0.4445499224938316
2773,002049.XSHE,2011-07-29,1,0.4331449146419998
2774,002050.XSHE,2011-07-29,0,0.44287168779889796
2775,002064.XSHE,2011-07-29,0,0.4329168886886569
2776,002120.XSHE,2011-07-29,1,0.44454992249383446
2777,002129.XSHE,2011-07-29,0,0.4398096842898239
2779,002157.XSHE,2011-07-29,1,0.4331601266588968
2780,002179.XSHE,2011-07-29,1,0.44667610197340696
2781,002202.XSHE,2011-07-29,0,0.4356776745097284
2782,002230.XSHE,2011-07-29,0,0.4371729065468104
2783,002236.XSHE,2011-07-29,1,0.44863871192845106
2784,002241.XSHE,2011-07-29,0,0.4351676861097751
2785,002252.XSHE,2011-07-29,1,0.44054023653959035
2786,002271.XSHE,2011-07-29,0,0.4370377346707017
2787,002304.XSHE,2011-07-29,1,0.4446571064055065
2788,002311.XSHE,2011-07-29,1,0.44766861680950776
2790,002371.XSHE,2011-07-29,1,0.43752395084384177
2791,002410.XSHE,2011-07-29,1,0.44394278478864896
2792,002414.XSHE,2011-07-29,1,0.43934291350895566
2793,002415.XSHE,2011-07-29,0,0.4393869947859715
2796,002466.XSHE,2011-07-29,1,0.43360341946432396
2797,002475.XSHE,2011-07-29,0,0.43595925715961004
2798,002493.XSHE,2011-07-29,0,0.43152751033794934
2800,002568.XSHE,2011-07-29,1,0.4386477856300763
2806,300003.XSHE,2011-07-29,1,0.43424851490405614
2808,300015.XSHE,2011-07-29,1,0.4411212049838918
2811,300122.XSHE,2011-07-29,1,0.435554731743484
2812,300124.XSHE,2011-07-29,0,0.4363088398134907
2813,300142.XSHE,2011-07-29,1,0.43901571119638005
2814,300144.XSHE,2011-07-29,1,0.4444730138545969
2816,600009.XSHG,2011-07-29,1,0.44078661462728325
2817,600010.XSHG,2011-07-29,0,0.44068593171401343
2818,600011.XSHG,2011-07-29,0,0.4325536908459654
2821,600018.XSHG,2011-07-29,0,0.4445935651356809
2822,600019.XSHG,2011-07-29,0,0.43323956773264155
2823,600028.XSHG,2011-07-29,0,0.4319425190883885
2824,600029.XSHG,2011-07-29,0,0.44009019378399256
2826,600031.XSHG,2011-07-29,0,0.437832805108285
2828,600048.XSHG,2011-07-29,1,0.4457437335396868
2829,600050.XSHG,2011-07-29,0,0.43982807074634134
2831,600079.XSHG,2011-07-29,1,0.44654401893671053
2832,600085.XSHG,2011-07-29,0,0.4356764419064774
2835,600111.XSHG,2011-07-29,0,0.4353894585188858
2836,600115.XSHG,2011-07-29,1,0.44005014332974846
2838,600143.XSHG,2011-07-29,0,0.4372696791332615
2839,600150.XSHG,2011-07-29,0,0.43737318369944156
2840,600161.XSHG,2011-07-29,1,0.4386922228160684
2841,600176.XSHG,2011-07-29,0,0.4443717998754365
2842,600183.XSHG,2011-07-29,0,0.43738092574777515
2843,600196.XSHG,2011-07-29,0,0.4280569827431549
2844,600276.XSHG,2011-07-29,0,0.43906330555256873
2845,600309.XSHG,2011-07-29,0,0.44124684598447883
2846,600332.XSHG,2011-07-29,0,0.4469089495233657
2848,600352.XSHG,2011-07-29,0,0.4320106242224599
2849,600362.XSHG,2011-07-29,0,0.45054020665318506
2850,600383.XSHG,2011-07-29,1,0.44624459042322057
2851,600406.XSHG,2011-07-29,1,0.43923308822274737
2852,600426.XSHG,2011-07-29,0,0.43831719514995093
2853,600436.XSHG,2011-07-29,0,0.4440027149827623
2854,600438.XSHG,2011-07-29,1,0.4346122754098785
2855,600489.XSHG,2011-07-29,1,0.44092381664523356
2856,600519.XSHG,2011-07-29,1,0.4399872344606683
2857,600547.XSHG,2011-07-29,1,0.4402208813786155
2858,600570.XSHG,2011-07-29,1,0.44191998007898176
2859,600584.XSHG,2011-07-29,1,0.43351807158548433
2860,600585.XSHG,2011-07-29,0,0.43338140269337144
2861,600588.XSHG,2011-07-29,1,0.44166523728872426
2862,600600.XSHG,2011-07-29,0,0.4391450765844113
2864,600655.XSHG,2011-07-29,0,0.4306689418887434
2865,600660.XSHG,2011-07-29,0,0.43678488087298084
2866,600690.XSHG,2011-07-29,0,0.4426711678214274
2868,600745.XSHG,2011-07-29,1,0.4304075240896287
2870,600763.XSHG,2011-07-29,1,0.44236917952668076
2871,600795.XSHG,2011-07-29,0,0.4284926595870549
2872,600809.XSHG,2011-07-29,1,0.44210848072063513
2874,600845.XSHG,2011-07-29,0,0.4350910714263533
2877,600886.XSHG,2011-07-29,1,0.43402694489526206
2878,600887.XSHG,2011-07-29,1,0.43683965870166414
2879,600893.XSHG,2011-07-29,0,0.44659103273890155
2880,600900.XSHG,2011-07-29,0,0.43386312628899776
2882,601006.XSHG,2011-07-29,1,0.4361813981989777
2884,601088.XSHG,2011-07-29,0,0.43734367477920055
2885,601111.XSHG,2011-07-29,0,0.4410185985065227
2888,601186.XSHG,2011-07-29,0,0.43592874337558
2889,601216.XSHG,2011-07-29,0,0.4377628786091912
2894,601390.XSHG,2011-07-29,0,0.43410364715377114
2896,601600.XSHG,2011-07-29,0,0.436024086805429
2898,601607.XSHG,2011-07-29,1,0.43671453888117173
2899,601618.XSHG,2011-07-29,0,0.43672762205773746
2901,601668.XSHG,2011-07-29,0,0.4391126890091285
2903,601766.XSHG,2011-07-29,0,0.4470370113376851
2905,601799.XSHG,2011-07-29,1,0.4379060451928502
2906,601808.XSHG,2011-07-29,0,0.45000000897140546
2908,601857.XSHG,2011-07-29,0,0.4339149114895954
2909,601877.XSHG,2011-07-29,1,0.43394081724495825
2910,601888.XSHG,2011-07-29,1,0.441493060245058
2911,601898.XSHG,2011-07-29,0,0.4436654061445861
2912,601899.XSHG,2011-07-29,1,0.43603413408735153
2914,601919.XSHG,2011-07-29,0,0.43385010952674646
2915,601933.XSHG,2011-07-29,1,0.43863148433511334
2918,601989.XSHG,2011-07-29,0,0.43592215455133015
2921,000002.XSHE,2011-08-31,0,0.4435656604146763
2922,000063.XSHE,2011-08-31,1,0.4420275275139431
2924,000069.XSHE,2011-08-31,0,0.4353300507215333
2925,000100.XSHE,2011-08-31,1,0.4312568683889712
2926,000157.XSHE,2011-08-31,0,0.4390626600500141
2928,000338.XSHE,2011-08-31,1,0.4423274194411535
2929,000425.XSHE,2011-08-31,0,0.44353012215242055
2930,000538.XSHE,2011-08-31,1,0.44174548941568353
2931,000568.XSHE,2011-08-31,0,0.4415792705077254
2932,000596.XSHE,2011-08-31,0,0.4433509093660206
2933,000625.XSHE,2011-08-31,1,0.43480330085221497
2934,000651.XSHE,2011-08-31,1,0.4370896081758498
2935,000661.XSHE,2011-08-31,0,0.4322285163592878
2937,000708.XSHE,2011-08-31,1,0.4359480878199403
2938,000725.XSHE,2011-08-31,1,0.4374726943168933
2939,000768.XSHE,2011-08-31,0,0.43481081347347156
2942,000786.XSHE,2011-08-31,1,0.4320595587234921
2943,000800.XSHE,2011-08-31,1,0.4298051205425535
2944,000858.XSHE,2011-08-31,1,0.442822449558444
2945,000876.XSHE,2011-08-31,1,0.4455827272970693
2946,000895.XSHE,2011-08-31,1,0.43314764176928855
2947,000938.XSHE,2011-08-31,1,0.43128976161552024
2948,000963.XSHE,2011-08-31,1,0.4380772070939465
2950,002001.XSHE,2011-08-31,0,0.4355064836156287
2951,002007.XSHE,2011-08-31,0,0.43709818318137456
2952,002008.XSHE,2011-08-31,1,0.4355545524282496
2953,002024.XSHE,2011-08-31,0,0.43786535689564265
2955,002032.XSHE,2011-08-31,0,0.4428984456615876
2956,002044.XSHE,2011-08-31,0,0.4408569192282921
2957,002049.XSHE,2011-08-31,0,0.4309841189948586
2958,002050.XSHE,2011-08-31,1,0.43760377156012903
2959,002064.XSHE,2011-08-31,0,0.437048601008788
2960,002120.XSHE,2011-08-31,0,0.44085691922829906
2961,002129.XSHE,2011-08-31,0,0.43646233582444843
2963,002157.XSHE,2011-08-31,0,0.4361946846621623
2964,002179.XSHE,2011-08-31,1,0.43952391823482473
2965,002202.XSHE,2011-08-31,0,0.4330245425005141
2966,002230.XSHE,2011-08-31,0,0.43104668945957786
2967,002236.XSHE,2011-08-31,0,0.44712657205957795
2968,002241.XSHE,2011-08-31,1,0.43214419113367997
2969,002252.XSHE,2011-08-31,0,0.4399035290071571
2970,002271.XSHE,2011-08-31,0,0.43796828269363863
2972,002311.XSHE,2011-08-31,1,0.4359572389063775
2974,002371.XSHE,2011-08-31,1,0.4343222192286233
2975,002410.XSHE,2011-08-31,1,0.43426403707963834
2976,002414.XSHE,2011-08-31,0,0.43650344715012324
2977,002415.XSHE,2011-08-31,1,0.43517454168651015
2979,002460.XSHE,2011-08-31,1,0.4296350773742298
2981,002475.XSHE,2011-08-31,1,0.4400795982350507
2982,002493.XSHE,2011-08-31,0,0.4312697371824227
2983,002555.XSHE,2011-08-31,1,0.4391676719273879
2984,002568.XSHE,2011-08-31,1,0.44074657953175495
2990,300003.XSHE,2011-08-31,0,0.43406934834726124
2992,300015.XSHE,2011-08-31,0,0.4450910326160041
2995,300122.XSHE,2011-08-31,1,0.44261967686482223
2996,300124.XSHE,2011-08-31,0,0.436233353624888
2997,300142.XSHE,2011-08-31,1,0.4363840356437173
2998,300144.XSHE,2011-08-31,0,0.44044260640766847
3000,600009.XSHG,2011-08-31,1,0.4302186270665586
3001,600010.XSHG,2011-08-31,0,0.43640783738584094
3002,600011.XSHG,2011-08-31,1,0.43683185002281816
3005,600018.XSHG,2011-08-31,0,0.4392438465381329
3006,600019.XSHG,2011-08-31,1,0.43949966007998387
3007,600028.XSHG,2011-08-31,1,0.4331269716854126
3008,600029.XSHG,2011-08-31,0,0.4354944801920388
3010,600031.XSHG,2011-08-31,1,0.4366595560417072
3012,600048.XSHG,2011-08-31,0,0.43846328221623787
3013,600050.XSHG,2011-08-31,1,0.43607143695992795
3015,600079.XSHG,2011-08-31,1,0.44127373473081477
3016,600085.XSHG,2011-08-31,0,0.4304138193586775
3017,600104.XSHG,2011-08-31,1,0.429915552240287
3019,600111.XSHG,2011-08-31,1,0.43387173066254686
3020,600115.XSHG,2011-08-31,0,0.4352596054982019
3021,600132.XSHG,2011-08-31,1,0.43621587138345475
3022,600143.XSHG,2011-08-31,1,0.44034592771862435
3023,600150.XSHG,2011-08-31,0,0.44094852079071456
3024,600161.XSHG,2011-08-31,0,0.4368190055627838
3025,600176.XSHG,2011-08-31,0,0.43286993740666924
3026,600183.XSHG,2011-08-31,1,0.4351556344655011
3027,600196.XSHG,2011-08-31,1,0.424912425723633
3028,600276.XSHG,2011-08-31,1,0.4404811561438829
3029,600309.XSHG,2011-08-31,1,0.43545606014450383
3030,600332.XSHG,2011-08-31,0,0.437870545652699
3032,600352.XSHG,2011-08-31,1,0.4283150716325729
3033,600362.XSHG,2011-08-31,0,0.43106462148035535
3034,600383.XSHG,2011-08-31,0,0.44212773118363213
3035,600406.XSHG,2011-08-31,1,0.43443619497157165
3036,600426.XSHG,2011-08-31,1,0.44003465246442497
3037,600436.XSHG,2011-08-31,1,0.4387836306694916
3038,600438.XSHG,2011-08-31,0,0.44406472517264456
3039,600489.XSHG,2011-08-31,0,0.43993573869639757
3040,600519.XSHG,2011-08-31,0,0.4393170421481545
3041,600547.XSHG,2011-08-31,0,0.4464643809826737
3042,600570.XSHG,2011-08-31,1,0.43565830651299026
3043,600584.XSHG,2011-08-31,0,0.43326007585103454
3044,600585.XSHG,2011-08-31,0,0.4260727957268828
3045,600588.XSHG,2011-08-31,1,0.43833937012437163
3046,600600.XSHG,2011-08-31,1,0.43951789504844696
3047,600606.XSHG,2011-08-31,0,0.4357492871318583
3048,600655.XSHG,2011-08-31,0,0.4415591481378601
3049,600660.XSHG,2011-08-31,1,0.4352853697934056
3050,600690.XSHG,2011-08-31,0,0.43562825748747214
3051,600741.XSHG,2011-08-31,1,0.4382670637506528
3052,600745.XSHG,2011-08-31,1,0.4374105624864152
3054,600763.XSHG,2011-08-31,1,0.4341358848538567
3055,600795.XSHG,2011-08-31,1,0.4297967193759388
3056,600809.XSHG,2011-08-31,0,0.44167875899146536
3058,600845.XSHG,2011-08-31,1,0.4385186274370606
3061,600886.XSHG,2011-08-31,1,0.43419555552237155
3062,600887.XSHG,2011-08-31,1,0.4396120221674123
3063,600893.XSHG,2011-08-31,0,0.4350707068608494
3064,600900.XSHG,2011-08-31,1,0.43227603767289213
3066,601006.XSHG,2011-08-31,1,0.4367785271181171
3068,601088.XSHG,2011-08-31,1,0.43588108455780816
3069,601111.XSHG,2011-08-31,0,0.43281967327243553
3072,601186.XSHG,2011-08-31,1,0.43392725769305523
3073,601216.XSHG,2011-08-31,0,0.43383821705434417
3078,601390.XSHG,2011-08-31,1,0.43574489413108936
3080,601600.XSHG,2011-08-31,0,0.4355904977146718
3082,601607.XSHG,2011-08-31,1,0.43804839503868975
3083,601618.XSHG,2011-08-31,1,0.43656988989516554
3086,601668.XSHG,2011-08-31,1,0.43149864558586254
3088,601766.XSHG,2011-08-31,0,0.43635158661098916
3090,601799.XSHG,2011-08-31,0,0.43851506271721574
3091,601808.XSHG,2011-08-31,1,0.4392986837735489
3093,601857.XSHG,2011-08-31,1,0.4352339691747827
3094,601877.XSHG,2011-08-31,0,0.43313771183563804
3095,601888.XSHG,2011-08-31,0,0.4401748784639523
3096,601898.XSHG,2011-08-31,1,0.4358967006407042
3097,601899.XSHG,2011-08-31,0,0.4371247456390111
3099,601919.XSHG,2011-08-31,0,0.4328038821405954
3100,601933.XSHG,2011-08-31,1,0.436463152767142
3103,601989.XSHG,2011-08-31,0,0.4326924163971786
3106,000002.XSHE,2011-09-30,1,0.40687710040716507
3107,000063.XSHE,2011-09-30,0,0.47884108189484814
3109,000069.XSHE,2011-09-30,1,0.4596478861109058
3110,000100.XSHE,2011-09-30,1,0.45013593133228785
3111,000157.XSHE,2011-09-30,0,0.4049754415055266
3113,000338.XSHE,2011-09-30,0,0.4183671350284001
3114,000425.XSHE,2011-09-30,0,0.4521701359389409
3115,000538.XSHE,2011-09-30,0,0.45869017239367826
3116,000568.XSHE,2011-09-30,1,0.44155178904400544
3117,000596.XSHE,2011-09-30,1,0.4296166082642555
3118,000625.XSHE,2011-09-30,0,0.4325703489202495
3119,000651.XSHE,2011-09-30,0,0.38432650448810596
3120,000661.XSHE,2011-09-30,0,0.44574143073725386
3122,000708.XSHE,2011-09-30,0,0.4482095079536896
3123,000725.XSHE,2011-09-30,0,0.487714882470335
3124,000768.XSHE,2011-09-30,0,0.43789243284437257
3127,000786.XSHE,2011-09-30,1,0.4854192131637441
3128,000800.XSHE,2011-09-30,0,0.4455130094311418
3129,000858.XSHE,2011-09-30,0,0.491432443601935
3130,000876.XSHE,2011-09-30,0,0.4472536316216496
3131,000895.XSHE,2011-09-30,1,0.47557555538766294
3132,000938.XSHE,2011-09-30,1,0.48829632038089077
3133,000963.XSHE,2011-09-30,1,0.48381611324807816
3135,002001.XSHE,2011-09-30,0,0.4411097031913213
3136,002007.XSHE,2011-09-30,1,0.3923906300474907
3137,002008.XSHE,2011-09-30,0,0.4648802868356323
3138,002024.XSHE,2011-09-30,0,0.4283044720039611
3140,002032.XSHE,2011-09-30,0,0.41920204139658696
3141,002044.XSHE,2011-09-30,1,0.4794756334234488
3142,002049.XSHE,2011-09-30,1,0.42396110898421324
3143,002050.XSHE,2011-09-30,0,0.46520239062827107
3144,002064.XSHE,2011-09-30,0,0.44206118142718975
3145,002120.XSHE,2011-09-30,0,0.47947563342346994
3146,002129.XSHE,2011-09-30,1,0.4394460718669279
3148,002157.XSHE,2011-09-30,0,0.4686574559697398
3149,002179.XSHE,2011-09-30,0,0.4100161537282533
3150,002202.XSHE,2011-09-30,0,0.43796601359119025
3151,002230.XSHE,2011-09-30,1,0.40750660988053183
3152,002236.XSHE,2011-09-30,0,0.427444410593092
3153,002241.XSHE,2011-09-30,1,0.47082362399148453
3154,002252.XSHE,2011-09-30,0,0.4359434768498878
3155,002271.XSHE,2011-09-30,1,0.41929112452996586
3156,002304.XSHE,2011-09-30,1,0.4594989963179132
3157,002311.XSHE,2011-09-30,1,0.5200679861750632
3159,002371.XSHE,2011-09-30,0,0.46519403554215516
3160,002410.XSHE,2011-09-30,1,0.47801012818757016
3161,002414.XSHE,2011-09-30,0,0.4319827114464075
3162,002415.XSHE,2011-09-30,1,0.4549683515652906
3164,002460.XSHE,2011-09-30,1,0.4614573156649632
3165,002466.XSHE,2011-09-30,1,0.4444781762181493
3166,002475.XSHE,2011-09-30,1,0.4613507562709425
3167,002493.XSHE,2011-09-30,0,0.41649167143887705
3168,002555.XSHE,2011-09-30,0,0.46000186441371055
3169,002568.XSHE,2011-09-30,1,0.47552389809883
3176,300003.XSHE,2011-09-30,0,0.4094489883113813
3178,300015.XSHE,2011-09-30,1,0.4444522740723229
3181,300122.XSHE,2011-09-30,0,0.4490462766882312
3182,300124.XSHE,2011-09-30,0,0.41425285750649343
3183,300142.XSHE,2011-09-30,0,0.4688853264129244
3184,300144.XSHE,2011-09-30,1,0.4528883447715372
3186,600009.XSHG,2011-09-30,1,0.45978794465548756
3187,600010.XSHG,2011-09-30,0,0.4392999712323037
3188,600011.XSHG,2011-09-30,1,0.48184644547544575
3191,600018.XSHG,2011-09-30,1,0.4247543474784507
3192,600019.XSHG,2011-09-30,0,0.4637924993959983
3193,600028.XSHG,2011-09-30,0,0.46891443116714066
3194,600029.XSHG,2011-09-30,0,0.4509854104656585
3196,600031.XSHG,2011-09-30,0,0.4579065829006963
3198,600048.XSHG,2011-09-30,1,0.44137353305073374
3199,600050.XSHG,2011-09-30,1,0.511469249276419
3201,600079.XSHG,2011-09-30,0,0.40023793584418405
3202,600085.XSHG,2011-09-30,1,0.44442609739105104
3203,600104.XSHG,2011-09-30,0,0.4377981146494718
3205,600111.XSHG,2011-09-30,0,0.47659819432495265
3206,600115.XSHG,2011-09-30,0,0.46240812100221235
3207,600132.XSHG,2011-09-30,0,0.4729699851221928
3208,600143.XSHG,2011-09-30,0,0.4340924828778428
3209,600150.XSHG,2011-09-30,1,0.439465432925473
3210,600161.XSHG,2011-09-30,1,0.4181964119278629
3211,600176.XSHG,2011-09-30,0,0.4359011251882081
3212,600183.XSHG,2011-09-30,0,0.5
3213,600196.XSHG,2011-09-30,1,0.47547320760764916
3214,600276.XSHG,2011-09-30,0,0.45245051902749145
3215,600309.XSHG,2011-09-30,0,0.48378730362991296
3216,600332.XSHG,2011-09-30,0,0.4272717525678559
3218,600352.XSHG,2011-09-30,0,0.46513798328179823
3219,600362.XSHG,2011-09-30,1,0.435090087588904
3220,600383.XSHG,2011-09-30,1,0.3959976822312621
3221,600406.XSHG,2011-09-30,0,0.46730474209076955
3222,600426.XSHG,2011-09-30,1,0.44348198854605136
3223,600436.XSHG,2011-09-30,1,0.4862237037545597
3224,600438.XSHG,2011-09-30,0,0.48858057831205687
3225,600489.XSHG,2011-09-30,0,0.4391627505707268
3226,600519.XSHG,2011-09-30,1,0.4476937972038431
3227,600547.XSHG,2011-09-30,0,0.42430873972809935
3228,600570.XSHG,2011-09-30,0,0.4909531913204585
3229,600584.XSHG,2011-09-30,0,0.42633441570761993
3230,600585.XSHG,2011-09-30,1,0.41014395327633746
3231,600588.XSHG,2011-09-30,0,0.4904597320620661
3232,600600.XSHG,2011-09-30,0,0.4104164657821742
3233,600606.XSHG,2011-09-30,0,0.4435091058520052
3234,600655.XSHG,2011-09-30,1,0.40087837075955546
3235,600660.XSHG,2011-09-30,0,0.47674298691008005
3236,600690.XSHG,2011-09-30,1,0.42134060262418604
3237,600741.XSHG,2011-09-30,0,0.5079379340670612
3238,600745.XSHG,2011-09-30,1,0.42716431166696694
3240,600763.XSHG,2011-09-30,1,0.4584011867838788
3241,600795.XSHG,2011-09-30,1,0.4845248397881415
3242,600809.XSHG,2011-09-30,0,0.43593419980092035
3244,600845.XSHG,2011-09-30,1,0.4753957727975262
3247,600886.XSHG,2011-09-30,1,0.47457863157727515
3248,600887.XSHG,2011-09-30,1,0.44174832387613744
3249,600893.XSHG,2011-09-30,0,0.4765102405377914
3250,600900.XSHG,2011-09-30,1,0.4683526811217198
3252,601006.XSHG,2011-09-30,1,0.48192459609993943
3254,601088.XSHG,2011-09-30,1,0.5
3256,601111.XSHG,2011-09-30,0,0.3827286563815168
3259,601186.XSHG,2011-09-30,1,0.46320773842815033
3260,601216.XSHG,2011-09-30,1,0.4260925013467247
3265,601390.XSHG,2011-09-30,1,0.46346715792941234
3267,601600.XSHG,2011-09-30,0,0.42767800718893545
3269,601607.XSHG,2011-09-30,0,0.47389027083214413
3270,601618.XSHG,2011-09-30,0,0.4714098623095845
3273,601668.XSHG,2011-09-30,0,0.48140770254543136
3276,601766.XSHG,2011-09-30,1,0.41894822461099823
3278,601799.XSHG,2011-09-30,0,0.41394631220034245
3279,601808.XSHG,2011-09-30,1,0.4444998743652071
3281,601857.XSHG,2011-09-30,0,0.43996390192157947
3282,601877.XSHG,2011-09-30,0,0.43598971300831074
3283,601888.XSHG,2011-09-30,1,0.44172788921296746
3284,601898.XSHG,2011-09-30,1,0.47511789577172026
3285,601899.XSHG,2011-09-30,1,0.4348648354427231
3287,601919.XSHG,2011-09-30,1,0.42171576310295583
3288,601933.XSHG,2011-09-30,1,0.4845809062837178
3291,601989.XSHG,2011-09-30,0,0.4718970965310732
3294,000002.XSHE,2011-10-31,0,0.411971637378953
3295,000063.XSHE,2011-10-31,1,0.46456354860421695
3297,000069.XSHE,2011-10-31,1,0.461717667498441
3298,000100.XSHE,2011-10-31,0,0.4402050587930409
3299,000157.XSHE,2011-10-31,0,0.4221528654315984
3301,000338.XSHE,2011-10-31,0,0.463694305323612
3302,000425.XSHE,2011-10-31,0,0.43627992090264306
3303,000538.XSHE,2011-10-31,1,0.41694776803695605
3304,000568.XSHE,2011-10-31,1,0.4741022019236269
3305,000596.XSHE,2011-10-31,1,0.43681905917663877
3307,000651.XSHE,2011-10-31,0,0.43359034315624706
3308,000661.XSHE,2011-10-31,1,0.4348641026725303
3310,000708.XSHE,2011-10-31,0,0.46589718858498974
3315,000786.XSHE,2011-10-31,0,0.5
