index,stock,tradeDate,return,class,factor
23100,600588.XSHG,29/03/2019,-0.06873156,0,1
23101,600660.XSHG,29/03/2019,0.0324702,1,0.9998826
23102,600690.XSHG,29/03/2019,0.00409117,0,0.8533442
23103,600741.XSHG,29/03/2019,0.1545633,1,0.9999957
23104,600795.XSHG,29/03/2019,0.01119403,0,1
23106,600887.XSHG,29/03/2019,0.09056054,1,0.9999914
23107,600893.XSHG,29/03/2019,-0.07916667,0,1
23108,600900.XSHG,29/03/2019,0,0,0.9999924
23110,601006.XSHG,29/03/2019,0.02158273,0,0.99626356
23112,601088.XSHG,29/03/2019,0.00407955,0,0.73165256
23113,601111.XSHG,29/03/2019,-0.06365314,0,1
23116,601186.XSHG,29/03/2019,-0.05821025,0,0.9999652
23122,601390.XSHG,29/03/2019,-0.03163686,0,1
23124,601600.XSHG,29/03/2019,-0.00477327,0,1
23126,601607.XSHG,29/03/2019,-0.0483559,0,1
23127,601618.XSHG,29/03/2019,-0.05681818,0,1
23129,601633.XSHG,29/03/2019,0.15197957,1,0.9999981
23130,601668.XSHG,29/03/2019,0.00163399,0,1
23131,601669.XSHG,29/03/2019,-0.0745234,0,1
23133,601766.XSHG,29/03/2019,-0.05054945,0,1
23135,601857.XSHG,29/03/2019,-0.025,0,0.7605918
23136,601888.XSHG,29/03/2019,0.1057363,1,1
23137,601899.XSHG,29/03/2019,-0.05413105,0,1
23139,601933.XSHG,29/03/2019,0.13078704,1,0.99999964
23142,601989.XSHG,29/03/2019,-0.02910959,0,0.94941795
23145,000333.XSHE,29/03/2019,0.07531295,1,0.99994636
23146,000596.XSHE,29/03/2019,0.09348837,1,1
23147,000661.XSHE,29/03/2019,-0.04094766,0,0.9998579
23148,000703.XSHE,29/03/2019,0.01174168,0,1
23149,000786.XSHE,29/03/2019,-0.04168734,0,0.94416124
23150,000938.XSHE,29/03/2019,-0.10484056,0,1
23151,000963.XSHE,29/03/2019,0.06956788,1,0.98056245
23152,001979.XSHE,29/03/2019,-0.04513889,0,1
23153,002001.XSHE,29/03/2019,0.02867965,0,1
23154,002008.XSHE,29/03/2019,-0.07345972,0,1
23155,002027.XSHE,29/03/2019,-0.02711324,0,1
23156,002032.XSHE,29/03/2019,-0.0967613,0,1
23157,002044.XSHE,29/03/2019,-0.17643895,0,1
23158,002050.XSHE,29/03/2019,0.01467773,0,0.6632173
23159,002120.XSHE,29/03/2019,-0.02354463,0,0.99905616
23160,002179.XSHE,29/03/2019,0.02362205,0,1
23161,002230.XSHE,29/03/2019,-0.10967209,0,1
23162,002236.XSHE,29/03/2019,0.01190905,0,0.6244134
23164,002271.XSHE,29/03/2019,-0.06929283,0,1
23165,002311.XSHE,29/03/2019,0.08723404,1,0.9999901
23166,002352.XSHE,29/03/2019,-0.09153248,0,1
23167,002410.XSHE,29/03/2019,-0.06071788,0,1
23168,002460.XSHE,29/03/2019,-0.1069228,0,1
23169,002475.XSHE,29/03/2019,0.05201613,1,0.99998593
23170,002493.XSHE,29/03/2019,0.04758128,1,1
23171,002555.XSHE,29/03/2019,-0.01582734,0,0.9999995
23172,002601.XSHE,29/03/2019,-0.02791563,0,1
23173,002602.XSHE,29/03/2019,0.00102407,1,0.9743482
23174,002607.XSHE,29/03/2019,-0.04347826,0,0.9937605
23175,002624.XSHE,29/03/2019,-0.11466165,0,1
23176,002714.XSHE,29/03/2019,0.01247828,1,0.7486575
23178,002841.XSHE,29/03/2019,-0.03783102,0,1
23179,002916.XSHE,29/03/2019,-0.05272888,0,1
23180,002938.XSHE,29/03/2019,0.09798055,1,0.99999833
23181,300003.XSHE,29/03/2019,0.00528302,1,0.9999763
23182,300015.XSHE,29/03/2019,0.09794118,1,0.81459546
23184,300059.XSHE,29/03/2019,-0.15428277,0,1
23185,300122.XSHE,29/03/2019,-0.15655577,0,1
23188,300144.XSHE,29/03/2019,-0.02715517,0,0.8481866
23189,300347.XSHE,29/03/2019,0.0015083,1,0.800429
23190,300408.XSHE,29/03/2019,-0.04484089,0,1
23191,300413.XSHE,29/03/2019,-0.04288939,0,1
23192,300433.XSHE,29/03/2019,-0.03259604,0,1
23193,300498.XSHE,29/03/2019,0.01502463,1,0.9868168
23194,600011.XSHG,29/03/2019,0.02896341,0,0.9999864
23195,600018.XSHG,29/03/2019,0.11004127,1,0.99999964
23196,600025.XSHG,29/03/2019,-0.00243902,1,0.9996928
23197,600061.XSHG,29/03/2019,-0.0440468,0,1
23198,600176.XSHG,29/03/2019,0.01869159,1,0.57793665
23199,600183.XSHG,29/03/2019,0.00226586,1,0.6636582
23200,600332.XSHG,29/03/2019,0.16641026,1,1
23201,600346.XSHG,29/03/2019,-0.03891892,0,1
23202,600436.XSHG,29/03/2019,0.00348129,0,0.67090905
23203,600438.XSHG,29/03/2019,0.17351974,1,1
23204,600570.XSHG,29/03/2019,-0.05150754,0,1
23205,600606.XSHG,29/03/2019,-0.00928382,0,1
23206,600655.XSHG,29/03/2019,0.0031348,1,0.9999993
23207,600760.XSHG,29/03/2019,-0.06288156,0,1
23208,600809.XSHG,29/03/2019,-0.05027286,0,1
23209,600886.XSHG,29/03/2019,-0.0253012,0,1
23213,601012.XSHG,29/03/2019,0.07535529,1,0.9999999
23214,601021.XSHG,29/03/2019,0.03472906,0,0.5110677
23217,601138.XSHG,29/03/2019,0.04542373,1,0.59772056
23218,601155.XSHG,29/03/2019,-0.12248062,0,1
23222,601225.XSHG,29/03/2019,0.01234568,1,0.569731
23224,601238.XSHG,29/03/2019,0.06934932,1,0.999992
23228,601800.XSHG,29/03/2019,-0.01518785,0,0.9999989
23229,601808.XSHG,29/03/2019,-0.0235525,0,1
23231,601877.XSHG,29/03/2019,-0.05410448,0,0.99519324
23234,601919.XSHG,29/03/2019,0.08522727,1,1
23235,601985.XSHG,29/03/2019,-0.01983471,0,1
23236,603019.XSHG,29/03/2019,-0.05756648,0,1
23237,603160.XSHG,29/03/2019,0.21319846,1,1
23238,603259.XSHG,29/03/2019,-0.05649115,0,1
23239,603288.XSHG,29/03/2019,0.02975779,1,0.5026768
23240,603799.XSHG,29/03/2019,-0.22432649,0,1
23241,603833.XSHG,29/03/2019,-0.01120264,0,1
23242,603986.XSHG,29/03/2019,-0.18318732,0,1
23243,603993.XSHG,29/03/2019,-0.09656652,0,1
23244,000066.XSHE,29/03/2019,-0.17218543,0,1
23245,000301.XSHE,29/03/2019,-0.00833333,0,1
23246,000708.XSHE,29/03/2019,0.04490778,1,1
23248,000977.XSHE,29/03/2019,0.02194211,1,0.6142326
23251,002129.XSHE,29/03/2019,0.02419355,0,0.99996877
23252,002157.XSHE,29/03/2019,0.37077962,1,1
23253,002371.XSHE,29/03/2019,-0.13448716,0,1
23254,002414.XSHE,29/03/2019,-0.08737505,0,1
23256,002466.XSHE,29/03/2019,-0.157281,0,1
23257,002568.XSHE,29/03/2019,0.16405718,1,1
23259,002709.XSHE,29/03/2019,-0.09149278,0,1
23261,002812.XSHE,29/03/2019,-0.11447368,0,1
23262,002821.XSHE,29/03/2019,-0.00901782,0,0.99996066
23263,300014.XSHE,29/03/2019,0.05537326,1,0.99999976
23264,300274.XSHE,29/03/2019,0.08280255,1,1
23265,300316.XSHE,29/03/2019,-0.10739191,0,1
23266,300450.XSHE,29/03/2019,-0.14304921,0,1
23267,300529.XSHE,29/03/2019,-0.01173068,0,1
23268,300558.XSHE,29/03/2019,-0.10765125,0,1
23269,300595.XSHE,29/03/2019,-0.00789429,0,0.8684754
23270,300601.XSHE,29/03/2019,-0.08465608,0,1
23271,300628.XSHE,29/03/2019,0.11169231,1,0.9999999
23272,300676.XSHE,29/03/2019,-0.11202439,0,1
23274,300750.XSHE,29/03/2019,-0.06164706,0,1
23276,300760.XSHE,29/03/2019,0.04869695,1,0.99999726
23277,600079.XSHG,29/03/2019,0.02889667,1,0.99999714
23278,600132.XSHG,29/03/2019,0.04815864,1,0.99981934
23279,600143.XSHG,29/03/2019,-0.05626134,0,1
23281,600161.XSHG,29/03/2019,0.00398406,0,1
23282,600426.XSHG,29/03/2019,0.00784827,0,0.99804544
23283,600584.XSHG,29/03/2019,-0.13253012,0,1
23284,600600.XSHG,29/03/2019,0.18137596,1,1
23285,600745.XSHG,29/03/2019,0.13734619,1,1
23286,600763.XSHG,29/03/2019,0.09617021,1,0.99999774
23287,600845.XSHG,29/03/2019,0.04841657,1,1
23289,600872.XSHG,29/03/2019,-0.01448879,0,1
23290,601100.XSHG,29/03/2019,-0.11797235,0,1
23291,601231.XSHG,29/03/2019,-0.14025974,0,1
23292,601799.XSHG,29/03/2019,0.24359401,1,1
23294,601898.XSHG,29/03/2019,-0.00390625,0,1
23295,601966.XSHG,29/03/2019,-0.03428893,0,1
23297,603233.XSHG,29/03/2019,-0.03232323,0,0.77704054
23298,603260.XSHG,29/03/2019,-0.17093596,0,1
23299,603338.XSHG,29/03/2019,-0.09450338,0,1
23300,603369.XSHG,29/03/2019,-0.08989547,0,1
23301,603486.XSHG,29/03/2019,-0.23013789,0,1
23302,603501.XSHG,29/03/2019,0.10953634,1,1
23303,603517.XSHG,29/03/2019,-0.05607477,0,1
23304,603658.XSHG,29/03/2019,-0.02419234,0,0.69391716
23305,603659.XSHG,29/03/2019,-0.04477616,0,1
23306,603806.XSHG,29/03/2019,0.11151515,1,1
23307,603882.XSHG,29/03/2019,0.1468486,1,1
23308,603899.XSHG,29/03/2019,0.01108108,1,0.999899
23309,603939.XSHG,29/03/2019,0.03498794,1,0.75092804
23311,000002.XSHE,30/04/2019,-0.07548476,0,1
23312,000063.XSHE,30/04/2019,-0.10544323,0,1
23313,000066.XSHE,30/04/2019,0.11771429,1,1
23314,000069.XSHE,30/04/2019,-0.10456778,0,1
23315,000100.XSHE,30/04/2019,-0.07799443,0,1
23316,000157.XSHE,30/04/2019,0.08484848,1,0.99999976
23318,000301.XSHE,30/04/2019,-0.12268908,0,1
23319,000333.XSHE,30/04/2019,-0.0283631,0,1
23320,000338.XSHE,30/04/2019,-0.05263158,0,1
23321,000425.XSHE,30/04/2019,-0.06550218,0,1
23322,000538.XSHE,30/04/2019,-0.12214689,0,1
23323,000568.XSHE,30/04/2019,-0.09309194,0,1
23324,000596.XSHE,30/04/2019,-0.09170566,0,1
23325,000625.XSHE,30/04/2019,-0.18128655,0,1
23326,000651.XSHE,30/04/2019,-0.05883411,0,1
23327,000661.XSHE,30/04/2019,0.04172309,1,0.99997616
23328,000703.XSHE,30/04/2019,-0.12959381,0,1
23329,000708.XSHE,30/04/2019,0.02062254,0,1
23330,000725.XSHE,30/04/2019,-0.03618316,0,1
23331,000768.XSHE,30/04/2019,-0.0138191,0,0.995774
23334,000786.XSHE,30/04/2019,-0.0046608,1,0.70093817
23336,000858.XSHE,30/04/2019,-0.01084408,0,0.5650855
23337,000876.XSHE,30/04/2019,0.19006355,1,1
23338,000895.XSHE,30/04/2019,-0.09917355,0,1
23339,000938.XSHE,30/04/2019,0.01998888,1,0.99992657
23340,000963.XSHE,30/04/2019,-0.16160458,0,1
23341,000977.XSHE,30/04/2019,-0.05570812,1,0.724771
23342,001979.XSHE,30/04/2019,-0.01272727,0,0.7340773
23343,002001.XSHE,30/04/2019,0.02051552,1,0.9185872
23344,002007.XSHE,30/04/2019,-0.01148617,0,0.9998442
23345,002008.XSHE,30/04/2019,-0.14749195,0,1
23346,002024.XSHE,30/04/2019,-0.14104596,0,1
23347,002027.XSHE,30/04/2019,-0.08852459,0,1
23348,002032.XSHE,30/04/2019,0.06472099,1,0.99999976
23349,002044.XSHE,30/04/2019,-0.12736773,0,1
23351,002050.XSHE,30/04/2019,-0.1646943,0,1
23352,002064.XSHE,30/04/2019,-0.04580153,0,1
23353,002120.XSHE,30/04/2019,0.02808691,0,0.6526125
23354,002129.XSHE,30/04/2019,-0.0019685,0,0.99999976
23356,002157.XSHE,30/04/2019,-0.07718598,0,1
23357,002179.XSHE,30/04/2019,0.03410863,1,0.5522091
23358,002202.XSHE,30/04/2019,-0.01124567,0,0.9999945
23359,002230.XSHE,30/04/2019,-0.09996905,0,1
23360,002236.XSHE,30/04/2019,-0.24213075,0,1
23361,002241.XSHE,30/04/2019,-0.25797373,0,1
23363,002271.XSHE,30/04/2019,-0.00650023,0,0.99999726
23364,002304.XSHE,30/04/2019,-0.02804691,0,0.9999994
23365,002311.XSHE,30/04/2019,0.04435747,1,0.8954055
23366,002352.XSHE,30/04/2019,-0.09646205,0,1
23367,002371.XSHE,30/04/2019,0.09391903,1,0.9999999
23368,002410.XSHE,30/04/2019,0.04245677,1,0.9999994
23369,002414.XSHE,30/04/2019,0.11222054,0,0.50725067
23370,002415.XSHE,30/04/2019,-0.22086791,0,1
23372,002460.XSHE,30/04/2019,-0.00649351,0,0.5512514
23373,002466.XSHE,30/04/2019,-0.06344921,0,1
23374,002475.XSHE,30/04/2019,-0.17746263,0,1
23375,002493.XSHE,30/04/2019,-0.12347613,0,1
23376,002555.XSHE,30/04/2019,-0.08114035,0,0.99173623
23377,002568.XSHE,30/04/2019,-0.08888889,0,1
23378,002594.XSHE,30/04/2019,-0.15202109,0,1
23380,002601.XSHE,30/04/2019,-0.01403957,0,1
23381,002602.XSHE,30/04/2019,-0.10792839,0,1
23382,002607.XSHE,30/04/2019,0.00346474,0,1
23383,002624.XSHE,30/04/2019,-0.09483369,0,1
23384,002709.XSHE,30/04/2019,-0.16183746,0,1
23385,002714.XSHE,30/04/2019,-0.01170047,1,0.9763914
23388,002812.XSHE,30/04/2019,0.00334324,0,0.99999523
23389,002821.XSHE,30/04/2019,-0.04725359,0,1
23390,002841.XSHE,30/04/2019,0.00190678,0,1
23391,002916.XSHE,30/04/2019,-0.19912713,0,1
23392,002938.XSHE,30/04/2019,-0.14202997,0,1
23393,300003.XSHE,30/04/2019,-0.13738739,0,1
23394,300014.XSHE,30/04/2019,-0.03653323,0,1
23395,300015.XSHE,30/04/2019,0.02571658,1,1
23397,300059.XSHE,30/04/2019,-0.07286224,0,1
23398,300122.XSHE,30/04/2019,-0.06473318,0,1
23399,300124.XSHE,30/04/2019,-0.10011919,0,1
23401,300144.XSHE,30/04/2019,-0.0465906,0,1
23402,300274.XSHE,30/04/2019,-0.15546218,0,1
23403,300316.XSHE,30/04/2019,-0.01875,0,1
23404,300347.XSHE,30/04/2019,0.00195783,0,0.9999939
23405,300408.XSHE,30/04/2019,-0.04694599,0,1
23406,300413.XSHE,30/04/2019,-0.03301887,0,1
23407,300433.XSHE,30/04/2019,-0.16606498,0,1
23408,300450.XSHE,30/04/2019,-0.10323188,0,1
23409,300498.XSHE,30/04/2019,-0.03162929,0,1
23410,300529.XSHE,30/04/2019,-0.0151252,0,1
23411,300558.XSHE,30/04/2019,-0.01036365,0,0.65499556
23412,300595.XSHE,30/04/2019,0.09566481,1,0.9999995
23413,300601.XSHE,30/04/2019,-0.01965318,0,1
23414,300628.XSHE,30/04/2019,-0.17750715,0,1
23415,300676.XSHE,30/04/2019,-0.09823828,0,1
23417,300750.XSHE,30/04/2019,-0.12938816,0,1
23419,300760.XSHE,30/04/2019,0.05442619,1,1
23421,600009.XSHG,30/04/2019,-0.02109585,0,1
23423,600011.XSHG,30/04/2019,-0.03703704,0,1
23426,600018.XSHG,30/04/2019,-0.06195787,0,0.8676243
23427,600019.XSHG,30/04/2019,-0.05290736,0,1
23428,600025.XSHG,30/04/2019,-0.01222494,1,0.99970406
23429,600028.XSHG,30/04/2019,-0.04401408,0,1
23430,600029.XSHG,30/04/2019,-0.15212264,0,1
23432,600031.XSHG,30/04/2019,-0.01469388,0,0.9999821
23434,600048.XSHG,30/04/2019,-0.06158792,0,1
23435,600050.XSHG,30/04/2019,-0.11094453,0,1
23436,600061.XSHG,30/04/2019,-0.11159107,0,1
23437,600079.XSHG,30/04/2019,-0.14212766,0,1
23438,600085.XSHG,30/04/2019,-0.06256015,0,1
23439,600104.XSHG,30/04/2019,-0.12527392,0,1
23441,600111.XSHG,30/04/2019,0.27848101,1,1
23442,600115.XSHG,30/04/2019,-0.12426901,0,1
23443,600132.XSHG,30/04/2019,0.20783784,1,1
23444,600143.XSHG,30/04/2019,-0.07115385,0,1
23445,600150.XSHG,30/04/2019,-0.15912208,0,1
23446,600161.XSHG,30/04/2019,0.05873016,1,0.99990237
23447,600176.XSHG,30/04/2019,-0.13241134,0,1
23448,600183.XSHG,30/04/2019,0.06556142,1,0.9999994
23449,600196.XSHG,30/04/2019,-0.14982818,0,1
23450,600276.XSHG,30/04/2019,-0.05460076,0,1
23451,600309.XSHG,30/04/2019,-0.11486279,0,1
23452,600332.XSHG,30/04/2019,-0.1494834,0,1
23453,600346.XSHG,30/04/2019,-0.03655793,0,0.99983776
23454,600352.XSHG,30/04/2019,-0.18414574,0,1
23455,600362.XSHG,30/04/2019,-0.03000652,0,1
23456,600383.XSHG,30/04/2019,-0.04451772,0,1
23457,600406.XSHG,30/04/2019,-0.08178625,0,1
23458,600426.XSHG,30/04/2019,-0.07138222,0,1
23459,600436.XSHG,30/04/2019,-0.06764961,0,1
23460,600438.XSHG,30/04/2019,0.09063737,1,0.9998895
23461,600489.XSHG,30/04/2019,0.02015113,1,0.99999845
23462,600519.XSHG,30/04/2019,-0.0862423,0,0.99999964
23463,600547.XSHG,30/04/2019,0.06582105,1,1
23464,600570.XSHG,30/04/2019,-0.02047923,1,0.63960516
23465,600584.XSHG,30/04/2019,0.21160131,1,1
23466,600585.XSHG,30/04/2019,-0.01001252,0,1
23467,600588.XSHG,30/04/2019,-0.0514852,0,1
23468,600600.XSHG,30/04/2019,-0.04686275,0,0.727719
23469,600606.XSHG,30/04/2019,-0.10174029,0,1
23470,600655.XSHG,30/04/2019,-0.13645833,0,1
23471,600660.XSHG,30/04/2019,-0.10150608,0,1
23472,600690.XSHG,30/04/2019,-0.07450524,0,1
23473,600741.XSHG,30/04/2019,-0.14662133,0,1
23474,600745.XSHG,30/04/2019,0.05116959,1,1
23475,600760.XSHG,30/04/2019,-0.05309446,0,1
23476,600763.XSHG,30/04/2019,0.04373706,1,1
23477,600795.XSHG,30/04/2019,-0.0701107,0,1
23478,600809.XSHG,30/04/2019,-0.01584538,0,0.99999964
23480,600845.XSHG,30/04/2019,-0.11850131,0,1
23482,600872.XSHG,30/04/2019,0.07434119,1,0.9999999
23483,600886.XSHG,30/04/2019,-0.02719407,0,1
23484,600887.XSHG,30/04/2019,-0.03193548,0,1
23485,600893.XSHG,30/04/2019,-0.03330974,0,1
23486,600900.XSHG,30/04/2019,0.04979253,1,0.84271705
23492,601006.XSHG,30/04/2019,-0.01877934,0,1
23494,601012.XSHG,30/04/2019,0.04977974,1,0.9986834
23495,601021.XSHG,30/04/2019,0.04525135,1,1
23497,601088.XSHG,30/04/2019,-0.06602336,0,1
23498,601100.XSHG,30/04/2019,0.0522466,1,0.99999964
23500,601111.XSHG,30/04/2019,-0.16650246,0,1
23501,601138.XSHG,30/04/2019,-0.11284047,0,1
23502,601155.XSHG,30/04/2019,-0.02595879,0,0.7496396
23506,601186.XSHG,30/04/2019,-0.13284133,0,1
23509,601225.XSHG,30/04/2019,-0.03215078,0,1
23511,601231.XSHG,30/04/2019,-0.06238544,0,1
23512,601238.XSHG,30/04/2019,-0.13290633,0,1
23518,601360.XSHG,30/04/2019,-0.06958425,0,0.6455126
23520,601390.XSHG,30/04/2019,-0.08664773,0,1
23522,601600.XSHG,30/04/2019,-0.03597122,0,1
23524,601607.XSHG,30/04/2019,-0.06504065,0,1
23525,601618.XSHG,30/04/2019,-0.09638554,0,1
23527,601633.XSHG,30/04/2019,-0.05210643,0,0.9999839
23528,601668.XSHG,30/04/2019,-0.08482871,0,1
23531,601766.XSHG,30/04/2019,-0.08449074,0,1
23533,601799.XSHG,30/04/2019,0.01776672,1,0.9895363
23534,601800.XSHG,30/04/2019,-0.11363636,0,1
23535,601808.XSHG,30/04/2019,-0.04120603,0,1
23538,601857.XSHG,30/04/2019,-0.03508772,0,0.9906956
23540,601877.XSHG,30/04/2019,-0.0678501,0,1
23543,601888.XSHG,30/04/2019,-0.00129049,0,0.64912325
23544,601898.XSHG,30/04/2019,-0.06470588,0,1
23545,601899.XSHG,30/04/2019,-0.02108434,0,1
23547,601919.XSHG,30/04/2019,-0.16579407,0,1
23548,601933.XSHG,30/04/2019,0.00307062,1,0.99650913
23550,601966.XSHG,30/04/2019,-0.02677532,0,1
23551,601985.XSHG,30/04/2019,-0.06913997,0,1
23553,601989.XSHG,30/04/2019,-0.0952381,0,1
23556,603019.XSHG,30/04/2019,-0.05657115,0,1
23557,603160.XSHG,30/04/2019,-0.1079171,0,1
23558,603233.XSHG,30/04/2019,0.25816126,1,1
23559,603259.XSHG,30/04/2019,-0.10528694,0,1
23560,603260.XSHG,30/04/2019,-0.02970885,0,0.6277711
23561,603288.XSHG,30/04/2019,0.13487885,1,1
23562,603338.XSHG,30/04/2019,-0.06384581,0,1
23563,603369.XSHG,30/04/2019,-0.05097353,0,0.99999905
23564,603486.XSHG,30/04/2019,-0.08635394,0,1
23565,603501.XSHG,30/04/2019,-0.23357664,0,1
23566,603517.XSHG,30/04/2019,0.04584589,1,0.99998903
23567,603658.XSHG,30/04/2019,0.01814239,1,0.76257807
23568,603659.XSHG,30/04/2019,-0.10023447,0,1
23569,603799.XSHG,30/04/2019,-0.0130674,0,1
23570,603806.XSHG,30/04/2019,-0.04014114,0,1
23571,603833.XSHG,30/04/2019,-0.04948351,0,1
23572,603882.XSHG,30/04/2019,-0.08356941,0,1
23573,603899.XSHG,30/04/2019,0.1301196,1,1
23574,603939.XSHG,30/04/2019,0.04279767,1,0.7807743
23575,603986.XSHG,30/04/2019,-0.07194505,0,1
23576,603993.XSHG,30/04/2019,-0.04275534,0,1
23578,000002.XSHE,31/05/2019,0.04157303,1,0.5520055
23579,000063.XSHE,31/05/2019,0.13108484,1,0.99999964
23580,000066.XSHE,31/05/2019,0.05112474,1,1
23581,000069.XSHE,31/05/2019,0.01906158,1,0.7242426
23582,000100.XSHE,31/05/2019,0.0060423,0,0.72245634
23583,000157.XSHE,31/05/2019,0.11918063,1,1
23585,000301.XSHE,31/05/2019,0.07040485,1,0.99999034
23586,000333.XSHE,31/05/2019,0.04556452,1,0.9826194
23587,000338.XSHE,31/05/2019,0.05042735,1,1
23588,000425.XSHE,31/05/2019,0.0560434,1,0.99999976
23589,000538.XSHE,31/05/2019,0.10198908,1,1
23590,000568.XSHE,31/05/2019,0.14441455,1,1
23591,000596.XSHE,31/05/2019,0.12502462,1,1
23592,000625.XSHE,31/05/2019,-0.05285714,0,1
23593,000651.XSHE,31/05/2019,0.0514242,1,0.9988111
23594,000661.XSHE,31/05/2019,0.07012823,1,0.9999528
23595,000703.XSHE,31/05/2019,0.0364911,1,0.99999964
23596,000708.XSHE,31/05/2019,0.01356744,0,0.99635625
23597,000725.XSHE,31/05/2019,0,0,0.9999999
23598,000768.XSHE,31/05/2019,0.00979766,1,0.5378229
23601,000786.XSHE,31/05/2019,-0.03252488,0,0.9999999
23603,000858.XSHE,31/05/2019,0.18528131,1,1
23604,000876.XSHE,31/05/2019,-0.15541758,0,1
23605,000895.XSHE,31/05/2019,-0.0071799,0,1
23606,000938.XSHE,31/05/2019,-0.0374426,0,0.9995122
23607,000963.XSHE,31/05/2019,0.07653467,0,0.99999917
23608,000977.XSHE,31/05/2019,-0.00872455,1,0.97491765
23609,001979.XSHE,31/05/2019,-0.03775322,0,0.9999999
23610,002001.XSHE,31/05/2019,-0.0056701,0,0.9997316
23611,002007.XSHE,31/05/2019,0.09501741,1,1
23612,002008.XSHE,31/05/2019,0.03773015,1,0.999998
23613,002024.XSHE,31/05/2019,0.07009145,1,0.55899346
23614,002027.XSHE,31/05/2019,-0.04856115,0,1
23615,002032.XSHE,31/05/2019,0.06577653,1,0.9999999
23616,002044.XSHE,31/05/2019,-0.06886228,0,0.9999993
23618,002050.XSHE,31/05/2019,0.04975124,1,0.98930603
23619,002064.XSHE,31/05/2019,0.004,0,1
23620,002120.XSHE,31/05/2019,0.04553976,0,0.9875786
23621,002129.XSHE,31/05/2019,-0.03747535,0,1
23623,002157.XSHE,31/05/2019,-0.18968872,0,1
23624,002179.XSHE,31/05/2019,0.01393939,1,0.6140189
23625,002202.XSHE,31/05/2019,0.08748906,1,0.9999999
23626,002230.XSHE,31/05/2019,0.14305365,1,1
23627,002236.XSHE,31/05/2019,0.15974441,1,1
23628,002241.XSHE,31/05/2019,0.13763334,1,1
23630,002271.XSHE,31/05/2019,0.18082335,1,1
23631,002304.XSHE,31/05/2019,0.09186101,1,1
23632,002311.XSHE,31/05/2019,-0.02542662,0,0.7186779
23633,002352.XSHE,31/05/2019,0.13654618,1,0.99999976
23634,002371.XSHE,31/05/2019,0.03760863,0,0.76284665
23635,002410.XSHE,31/05/2019,0.13492063,1,1
23636,002414.XSHE,31/05/2019,0.05205479,0,1
23637,002415.XSHE,31/05/2019,0.11030596,1,0.99998724
23639,002460.XSHE,31/05/2019,-0.04289216,0,1
23640,002466.XSHE,31/05/2019,-0.08255571,0,1
23641,002475.XSHE,31/05/2019,0.15517241,1,0.9999993
23642,002493.XSHE,31/05/2019,0.05052265,1,0.9999999
23643,002555.XSHE,31/05/2019,0.0779634,1,0.9999975
23644,002568.XSHE,31/05/2019,0.14762516,1,1
23645,002594.XSHE,31/05/2019,0.05119171,1,0.6837762
23647,002601.XSHE,31/05/2019,0.00252656,0,0.99999976
23648,002602.XSHE,31/05/2019,-0.00145766,1,0.65500385
23649,002607.XSHE,31/05/2019,0.13190437,1,0.99657404
23650,002624.XSHE,31/05/2019,0.01655253,0,1
23651,002709.XSHE,31/05/2019,0.02023609,0,0.8974659
23652,002714.XSHE,31/05/2019,-0.07198106,0,1
23655,002812.XSHE,31/05/2019,-0.13457979,0,1
23656,002821.XSHE,31/05/2019,0.13397307,1,0.99999917
23657,002841.XSHE,31/05/2019,0.02148129,0,1
23658,002916.XSHE,31/05/2019,0.3046595,1,0.99999976
23659,002938.XSHE,31/05/2019,0.18915497,1,0.9977259
23660,300003.XSHE,31/05/2019,0.00896365,1,0.9999993
23661,300014.XSHE,31/05/2019,0.22872126,1,1
23662,300015.XSHE,31/05/2019,0.05708693,1,1
23664,300059.XSHE,31/05/2019,0.07114625,1,0.684228
23665,300122.XSHE,31/05/2019,0.08209569,0,0.9999982
23666,300124.XSHE,31/05/2019,0.01147903,0,0.98166615
23667,300142.XSHE,31/05/2019,0.17676349,1,1
23668,300144.XSHE,31/05/2019,0.08130841,1,0.99999464
23669,300274.XSHE,31/05/2019,-0.06378204,0,1
23670,300316.XSHE,31/05/2019,0.0184983,0,0.8999254
23671,300347.XSHE,31/05/2019,0.1588757,1,0.9999975
23672,300408.XSHE,31/05/2019,0.03019068,0,0.9999492
23673,300413.XSHE,31/05/2019,0.00121951,0,0.99999964
23674,300433.XSHE,31/05/2019,0.00577201,0,1
23675,300450.XSHE,31/05/2019,0.18778078,1,0.9999987
23676,300498.XSHE,31/05/2019,-0.08984772,0,1
23677,300529.XSHE,31/05/2019,0.03933989,0,0.90156317
23678,300558.XSHE,31/05/2019,0.0479798,1,0.9989574
23679,300595.XSHE,31/05/2019,0.01424501,0,1
23680,300601.XSHE,31/05/2019,0.03183962,0,1
23681,300628.XSHE,31/05/2019,0.20100953,1,0.999946
23682,300676.XSHE,31/05/2019,-0.05396476,0,1
23684,300750.XSHE,31/05/2019,-0.00806452,0,1
23685,300759.XSHE,31/05/2019,-0.05632247,0,1
23686,300760.XSHE,31/05/2019,0.10644068,1,0.99999964
23689,600009.XSHG,31/05/2019,0.21174429,1,1
23691,600011.XSHG,31/05/2019,-0.02625199,0,1
23694,600018.XSHG,31/05/2019,-0.07951832,0,1
23695,600019.XSHG,31/05/2019,0.03174603,0,0.65277624
23696,600025.XSHG,31/05/2019,0.00742574,1,0.8744267
